PARAM,Date,Value,SYM
1,2020/10/14,96.7,
1,2020/10/15,86.9,
1,2020/10/16,81.7,
1,2020/10/17,76.4,
1,2020/10/18,65.8,B
1,2020/10/19,66.1,B
1,2020/10/20,62.9,B
1,2020/10/21,58.2,B
1,2020/10/22,52.3,B
1,2020/10/23,47.8,B
1,2020/10/24,42.9,B
1,2020/10/25,39.2,B
1,2020/10/26,49.0,B
1,2020/10/27,53.3,B
1,2020/10/28,52.3,
1,2020/10/29,50.2,
1,2020/10/30,50.8,
1,2020/10/31,50.1,
1,2020/11/01,46.0,
1,2020/11/02,44.7,
1,2020/11/03,44.6,
1,2020/11/04,46.4,
1,2020/11/05,65.2,
1,2020/11/06,63.4,
1,2020/11/07,51.4,B
1,2020/11/08,41.8,B
1,2020/11/09,36.9,B
1,2020/11/10,46.1,B
1,2020/11/11,44.8,B
1,2020/11/12,38.2,B
1,2020/11/13,39.9,B
1,2020/11/14,42.2,B
1,2020/11/15,39.8,B
1,2020/11/16,39.3,B
1,2020/11/17,38.8,B
1,2020/11/18,40.4,B
1,2020/11/19,36.9,B
1,2020/11/20,34.7,B
1,2020/11/21,36.3,B
1,2020/11/22,32.6,B
1,2020/11/23,33.0,B
1,2020/11/24,34.3,B
1,2020/11/25,33.8,B
1,2020/11/26,32.8,B
1,2020/11/27,32.4,B
1,2020/11/28,31.8,B
1,2020/11/29,26.0,B
1,2020/11/30,30.5,B
1,2020/12/01,28.9,B
1,2020/12/02,24.3,B
1,2020/12/03,25.7,B
1,2020/12/04,28.6,B
1,2020/12/05,27.4,B
1,2020/12/06,25.2,B
1,2020/12/07,28.6,B
1,2020/12/08,30.8,B
1,2020/12/09,30.1,B
1,2020/12/10,26.1,B
1,2020/12/11,24.1,B
1,2020/12/12,23.9,B
1,2020/12/13,26.1,B
1,2020/12/14,27.5,B
1,2020/12/15,30.8,B
1,2020/12/16,29.8,B
1,2020/12/17,28.4,B
1,2020/12/18,27.2,B
1,2020/12/19,26.2,B
1,2020/12/20,25.2,B
1,2020/12/21,24.4,B
1,2020/12/22,23.4,B
1,2020/12/23,22.3,B
1,2020/12/24,26.0,B
1,2020/12/25,26.3,B
1,2020/12/26,27.0,B
1,2020/12/27,27.2,B
1,2020/12/28,25.8,B
1,2020/12/29,25.8,B
1,2020/12/30,24.6,B
1,2020/12/31,24.5,B
1,2021/01/01,24.3,B
1,2021/01/02,23.9,B
1,2021/01/03,22.4,B
1,2021/01/04,21.6,B
1,2021/01/05,21.5,B
1,2021/01/06,21.4,B
1,2021/01/07,20.9,B
1,2021/01/08,20.2,B
1,2021/01/09,19.3,B
1,2021/01/10,19.4,B
1,2021/01/11,19.9,B
1,2021/01/12,20.0,B
1,2021/01/13,20.1,B
1,2021/01/14,19.6,B
1,2021/01/15,19.7,B
1,2021/01/16,19.4,B
1,2021/01/17,19.8,B
1,2021/01/18,19.3,B
1,2021/01/19,18.6,B
1,2021/01/20,17.9,B
1,2021/01/21,17.7,B
1,2021/01/22,16.2,B
1,2021/01/23,15.6,B
1,2021/01/24,16.9,B
1,2021/01/25,17.4,B
1,2021/01/26,18.8,B
1,2021/01/27,19.8,B
1,2021/01/28,20.1,B
1,2021/01/29,19.5,B
1,2021/01/30,18.7,B
1,2021/01/31,18.5,B
1,2021/02/01,19.0,B
1,2021/02/02,18.7,B
1,2021/02/03,18.5,B
1,2021/02/04,18.9,B
1,2021/02/05,19.5,B
1,2021/02/06,19.7,B
1,2021/02/07,18.1,B
1,2021/02/08,17.5,B
1,2021/02/09,17.4,B
1,2021/02/10,17.3,B
1,2021/02/11,17.2,B
1,2021/02/12,17.1,B
1,2021/02/13,17.0,B
1,2021/02/14,16.9,B
1,2021/02/15,16.7,B
1,2021/02/16,16.6,B
1,2021/02/17,16.5,B
1,2021/02/18,16.4,B
1,2021/02/19,16.3,B
1,2021/02/20,16.2,B
1,2021/02/21,16.1,B
1,2021/02/22,16.0,B
1,2021/02/23,15.9,B
1,2021/02/24,16.4,B
1,2021/02/25,16.2,B
1,2021/02/26,14.9,B
1,2021/02/27,15.9,B
1,2021/02/28,15.0,B
1,2021/03/01,14.6,B
1,2021/03/02,14.1,B
1,2021/03/03,13.9,B
1,2021/03/04,13.8,B
1,2021/03/05,13.4,B
1,2021/03/06,13.6,B
1,2021/03/07,13.3,B
1,2021/03/08,13.0,B
1,2021/03/09,12.2,B
1,2021/03/10,12.2,B
1,2021/03/11,11.8,B
1,2021/03/12,11.9,B
1,2021/03/13,12.7,B
1,2021/03/14,12.9,B
1,2021/03/15,13.2,B
1,2021/03/16,12.5,B
1,2021/03/17,12.1,B
1,2021/03/18,12.4,B
1,2021/03/19,13.5,B
1,2021/03/20,13.5,B
1,2021/03/21,12.6,B
1,2021/03/22,12.5,B
1,2021/03/23,11.8,B
1,2021/03/24,12.3,B
1,2021/03/25,12.5,B
1,2021/03/26,12.4,B
1,2021/03/27,12.5,B
1,2021/03/28,13.0,B
1,2021/03/29,11.8,B
1,2021/03/30,10.2,B
1,2021/03/31,12.3,B
1,2021/04/01,13.0,B
1,2021/04/02,12.8,B
1,2021/04/03,12.7,B
1,2021/04/04,13.2,B
1,2021/04/05,12.7,B
1,2021/04/06,12.5,B
1,2021/04/07,13.0,B
1,2021/04/08,12.8,B
1,2021/04/09,12.5,B
1,2021/04/10,11.8,B
1,2021/04/11,11.4,B
1,2021/04/12,11.1,B
1,2021/04/13,10.8,B
1,2021/04/14,10.7,B
1,2021/04/15,11.6,B
1,2021/04/16,13.2,
1,2021/04/17,15.4,
1,2021/04/18,18.4,
1,2021/04/19,17.2,
1,2021/04/20,16.8,
1,2021/04/21,17.8,
1,2021/04/22,19.6,
1,2021/04/23,18.7,
1,2021/04/24,17.6,
1,2021/04/25,17.3,
1,2021/04/26,17.4,
1,2021/04/27,18.1,
1,2021/04/28,18.8,
1,2021/04/29,21.5,
1,2021/04/30,27.5,
1,2021/05/01,39.0,
1,2021/05/02,39.5,
1,2021/05/03,34.5,
1,2021/05/04,32.7,
1,2021/05/05,31.8,
1,2021/05/06,32.5,
1,2021/05/07,36.2,
1,2021/05/08,40.7,
1,2021/05/09,39.5,
1,2021/05/10,38.8,
1,2021/05/11,39.0,
1,2021/05/12,40.8,
1,2021/05/13,45.8,
1,2021/05/14,52.4,
1,2021/05/15,64.1,
1,2021/05/16,87.4,
1,2021/05/17,145.0,
1,2021/05/18,194.0,
1,2021/05/19,157.0,
1,2021/05/20,125.0,
1,2021/05/21,106.0,
1,2021/05/22,97.2,
1,2021/05/23,105.0,
1,2021/05/24,137.0,
1,2021/05/25,183.0,
1,2021/05/26,184.0,
1,2021/05/27,200.0,
1,2021/05/28,202.0,
1,2021/05/29,172.0,
1,2021/05/30,161.0,
1,2021/05/31,188.0,
1,2021/06/01,270.0,
1,2021/06/02,383.0,
1,2021/06/03,461.0,
1,2021/06/04,471.0,
1,2021/06/05,437.0,
1,2021/06/06,349.0,
1,2021/06/07,284.0,
1,2021/06/08,246.0,
1,2021/06/09,215.0,
1,2021/06/10,199.0,
1,2021/06/11,185.0,
1,2021/06/12,170.0,
1,2021/06/13,165.0,
1,2021/06/14,191.0,
1,2021/06/15,314.0,
1,2021/06/16,355.0,
1,2021/06/17,291.0,
1,2021/06/18,265.0,
1,2021/06/19,266.0,
1,2021/06/20,301.0,
1,2021/06/21,316.0,
1,2021/06/22,353.0,
1,2021/06/23,411.0,
1,2021/06/24,418.0,
1,2021/06/25,409.0,
1,2021/06/26,442.0,
1,2021/06/27,485.0,
1,2021/06/28,517.0,
1,2021/06/29,538.0,
1,2021/06/30,543.0,
1,2021/07/01,518.0,
1,2021/07/02,534.0,
1,2021/07/03,477.0,
1,2021/07/04,400.0,
1,2021/07/05,372.0,
1,2021/07/06,362.0,
1,2021/07/07,334.0,
1,2021/07/08,318.0,
1,2021/07/09,318.0,
1,2021/07/10,325.0,
1,2021/07/11,330.0,
1,2021/07/12,301.0,
1,2021/07/13,279.0,
1,2021/07/14,272.0,
1,2021/07/15,272.0,
1,2021/07/16,262.0,
1,2021/07/17,266.0,
1,2021/07/18,255.0,
1,2021/07/19,243.0,
1,2021/07/20,248.0,
1,2021/07/21,245.0,
1,2021/07/22,221.0,
1,2021/07/23,176.0,
1,2021/07/24,158.0,
1,2021/07/25,161.0,
1,2021/07/26,187.0,
1,2021/07/27,196.0,
1,2021/07/28,199.0,
1,2021/07/29,198.0,
1,2021/07/30,200.0,
1,2021/07/31,208.0,
1,2021/08/01,216.0,
1,2021/08/02,229.0,
1,2021/08/03,229.0,
1,2021/08/04,234.0,
1,2021/08/05,227.0,
1,2021/08/06,231.0,
1,2021/08/07,231.0,
1,2021/08/08,191.0,
1,2021/08/09,172.0,
1,2021/08/10,188.0,
1,2021/08/11,205.0,
1,2021/08/12,205.0,
1,2021/08/13,192.0,
1,2021/08/14,201.0,
1,2021/08/15,214.0,
1,2021/08/16,255.0,
1,2021/08/17,212.0,
1,2021/08/18,171.0,
1,2021/08/19,159.0,
1,2021/08/20,162.0,
1,2021/08/21,147.0,
1,2021/08/22,159.0,
1,2021/08/23,159.0,
1,2021/08/24,138.0,
1,2021/08/25,125.0,
1,2021/08/26,119.0,
1,2021/08/27,113.0,
1,2021/08/28,111.0,
1,2021/08/29,106.0,
1,2021/08/30,110.0,
1,2021/08/31,124.0,
1,2021/09/01,148.0,
1,2021/09/02,132.0,
1,2021/09/03,122.0,
1,2021/09/04,118.0,
1,2021/09/05,125.0,
1,2021/09/06,141.0,
1,2021/09/07,130.0,
1,2021/09/08,130.0,
1,2021/09/09,134.0,
1,2021/09/10,146.0,
1,2021/09/11,137.0,
1,2021/09/12,140.0,
1,2021/09/13,134.0,
1,2021/09/14,112.0,
1,2021/09/15,123.0,
1,2021/09/16,109.0,
1,2021/09/17,93.9,
1,2021/09/18,110.0,
1,2021/09/19,122.0,
1,2021/09/20,102.0,
1,2021/09/21,91.8,
1,2021/09/22,94.8,
1,2021/09/23,111.0,
1,2021/09/24,96.3,
1,2021/09/25,99.3,
1,2021/09/26,116.0,
1,2021/09/27,129.0,
1,2021/09/28,146.0,
1,2021/09/29,122.0,
1,2021/09/30,109.0,
1,2021/10/01,121.0,
1,2021/10/02,104.0,
1,2021/10/03,97.3,
1,2021/10/04,94.2,
1,2021/10/05,86.7,
1,2021/10/06,97.7,
1,2021/10/07,91.7,
1,2021/10/08,81.4,
1,2021/10/09,75.6,
1,2021/10/10,75.4,
1,2021/10/11,71.5,
1,2021/10/12,65.1,
1,2021/10/13,63.1,
1,2021/10/14,59.2,
1,2021/10/15,57.7,
1,2021/10/16,55.9,
1,2021/10/17,63.7,
1,2021/10/18,67.4,
1,2021/10/19,61.0,
1,2021/10/20,57.5,
1,2021/10/21,55.8,
1,2021/10/22,54.0,
1,2021/10/23,54.9,
1,2021/10/24,53.8,
1,2021/10/25,52.6,
1,2021/10/26,51.2,
1,2021/10/27,49.8,
1,2021/10/28,48.2,
1,2021/10/29,47.4,
1,2021/10/30,41.2,B
1,2021/10/31,34.3,B
1,2021/11/01,33.4,B
1,2021/11/02,36.0,B
1,2021/11/03,38.3,B
1,2021/11/04,38.1,B
1,2021/11/05,36.6,B
1,2021/11/06,34.9,B
1,2021/11/07,33.1,B
1,2021/11/08,31.6,B
1,2021/11/09,30.7,B
1,2021/11/10,30.2,B
1,2021/11/11,29.9,B
1,2021/11/12,30.0,B
1,2021/11/13,30.6,B
1,2021/11/14,30.5,B
1,2021/11/15,29.4,B
1,2021/11/16,26.0,B
1,2021/11/17,24.3,B
1,2021/11/18,23.7,B
1,2021/11/19,22.4,B
1,2021/11/20,23.2,B
1,2021/11/21,25.2,B
1,2021/11/22,26.6,B
1,2021/11/23,26.7,B
1,2021/11/24,26.1,B
1,2021/11/25,24.9,B
1,2021/11/26,24.2,B
1,2021/11/27,23.9,B
1,2021/11/28,23.8,B
1,2021/11/29,23.9,B
1,2021/11/30,24.2,B
1,2021/12/01,24.2,B
1,2021/12/02,23.0,B
1,2021/12/03,20.1,B
1,2021/12/04,16.4,B
1,2021/12/05,17.7,B
1,2021/12/06,18.3,B
1,2021/12/07,18.1,B
1,2021/12/08,18.8,B
1,2021/12/09,19.1,B
1,2021/12/10,19.5,B
1,2021/12/11,19.4,B
1,2021/12/12,19.0,B
1,2021/12/13,18.7,B
1,2021/12/14,18.2,B
1,2021/12/15,17.9,B
1,2021/12/16,17.8,B
1,2021/12/17,17.8,B
1,2021/12/18,17.7,B
1,2021/12/19,17.7,B
1,2021/12/20,17.7,B
1,2021/12/21,17.8,B
1,2021/12/22,17.8,B
1,2021/12/23,17.8,B
1,2021/12/24,17.8,B
1,2021/12/25,17.8,B
1,2021/12/26,17.8,B
1,2021/12/27,17.8,B
1,2021/12/28,17.8,B
1,2021/12/29,17.8,B
1,2021/12/30,17.8,B
1,2021/12/31,17.8,B
1,2022/01/01,17.8,B
1,2022/01/02,17.7,B
1,2022/01/03,17.7,B
1,2022/01/04,17.7,B
1,2022/01/05,17.7,B
1,2022/01/06,17.7,B
1,2022/01/07,17.7,B
1,2022/01/08,17.7,B
1,2022/01/09,17.7,B
1,2022/01/10,17.6,B
1,2022/01/11,17.6,B
1,2022/01/12,17.6,B
1,2022/01/13,17.6,B
1,2022/01/14,17.6,B
1,2022/01/15,17.5,B
1,2022/01/16,17.5,B
1,2022/01/17,17.5,B
1,2022/01/18,17.5,B
1,2022/01/19,17.4,B
1,2022/01/20,17.4,B
1,2022/01/21,17.4,B
1,2022/01/22,17.4,B
1,2022/01/23,17.3,B
1,2022/01/24,17.3,B
1,2022/01/25,17.3,B
1,2022/01/26,17.2,B
1,2022/01/27,17.2,B
1,2022/01/28,17.2,B
1,2022/01/29,17.1,B
1,2022/01/30,17.1,B
1,2022/01/31,17.1,B
1,2022/02/01,17.0,B
1,2022/02/02,17.0,B
1,2022/02/03,17.0,B
1,2022/02/04,17.0,B
1,2022/02/05,16.9,B
1,2022/02/06,16.9,B
1,2022/02/07,16.8,B
1,2022/02/08,16.8,B
1,2022/02/09,16.7,B
1,2022/02/10,16.6,B
1,2022/02/11,16.2,B
1,2022/02/12,15.2,B
1,2022/02/13,14.8,B
1,2022/02/14,15.2,B
1,2022/02/15,15.2,B
1,2022/02/16,14.7,B
1,2022/02/17,14.5,B
1,2022/02/18,14.5,B
1,2022/02/19,14.4,B
1,2022/02/20,13.5,B
1,2022/02/21,13.1,B
1,2022/02/22,13.3,B
1,2022/02/23,13.5,B
1,2022/02/24,13.6,B
1,2022/02/25,13.7,B
1,2022/02/26,13.8,B
1,2022/02/27,13.9,B
1,2022/02/28,13.9,B
1,2022/03/01,13.8,B
1,2022/03/02,13.7,B
1,2022/03/03,13.4,B
1,2022/03/04,13.1,B
1,2022/03/05,12.6,B
1,2022/03/06,12.3,B
1,2022/03/07,12.4,B
1,2022/03/08,12.0,B
1,2022/03/09,11.1,B
1,2022/03/10,11.8,B
1,2022/03/11,12.2,B
1,2022/03/12,12.2,B
1,2022/03/13,12.2,B
1,2022/03/14,12.3,B
1,2022/03/15,12.3,B
1,2022/03/16,12.4,B
1,2022/03/17,12.4,B
1,2022/03/18,12.5,B
1,2022/03/19,12.6,B
1,2022/03/20,12.6,B
1,2022/03/21,12.4,B
1,2022/03/22,12.4,B
1,2022/03/23,13.1,B
1,2022/03/24,14.4,B
1,2022/03/25,13.6,B
1,2022/03/26,13.6,B
1,2022/03/27,14.1,B
1,2022/03/28,14.4,B
1,2022/03/29,14.6,B
1,2022/03/30,14.7,B
1,2022/03/31,14.5,B
1,2022/04/01,14.4,B
1,2022/04/02,14.5,B
1,2022/04/03,14.7,B
1,2022/04/04,14.7,B
1,2022/04/05,14.7,B
1,2022/04/06,14.7,B
1,2022/04/07,14.6,B
1,2022/04/08,15.6,B
1,2022/04/09,18.1,B
1,2022/04/10,16.6,B
1,2022/04/11,15.1,B
1,2022/04/12,13.5,B
1,2022/04/13,13.8,B
1,2022/04/14,13.6,B
1,2022/04/15,14.1,B
1,2022/04/16,14.2,B
1,2022/04/17,14.0,B
1,2022/04/18,14.1,B
1,2022/04/19,14.7,B
1,2022/04/20,14.7,
1,2022/04/21,14.4,
1,2022/04/22,15.0,
1,2022/04/23,15.9,
1,2022/04/24,16.9,
1,2022/04/25,18.8,
1,2022/04/26,20.7,
1,2022/04/27,21.1,
1,2022/04/28,20.6,
1,2022/04/29,20.1,
1,2022/04/30,20.1,
1,2022/05/01,21.1,
1,2022/05/02,22.7,
1,2022/05/03,26.0,
1,2022/05/04,31.3,
1,2022/05/05,36.1,
1,2022/05/06,41.9,
1,2022/05/07,45.6,
1,2022/05/08,42.3,
1,2022/05/09,39.2,
1,2022/05/10,36.7,
1,2022/05/11,35.4,
1,2022/05/12,34.4,
1,2022/05/13,34.6,
1,2022/05/14,34.5,
1,2022/05/15,34.4,
1,2022/05/16,35.7,
1,2022/05/17,43.7,
1,2022/05/18,44.6,
1,2022/05/19,43.6,
1,2022/05/20,40.6,
1,2022/05/21,38.2,
1,2022/05/22,37.4,
1,2022/05/23,39.3,
1,2022/05/24,43.1,
1,2022/05/25,46.0,
1,2022/05/26,51.7,
1,2022/05/27,61.7,
1,2022/05/28,73.2,
1,2022/05/29,74.9,
1,2022/05/30,72.5,
1,2022/05/31,76.2,
1,2022/06/01,85.1,
1,2022/06/02,106.0,
1,2022/06/03,130.0,
1,2022/06/04,154.0,
1,2022/06/05,194.0,
1,2022/06/06,219.0,
1,2022/06/07,244.0,
1,2022/06/08,270.0,
1,2022/06/09,276.0,
1,2022/06/10,275.0,
1,2022/06/11,290.0,
1,2022/06/12,284.0,
1,2022/06/13,271.0,
1,2022/06/14,268.0,
1,2022/06/15,294.0,
1,2022/06/16,293.0,
1,2022/06/17,291.0,
1,2022/06/18,294.0,
1,2022/06/19,293.0,
1,2022/06/20,297.0,
1,2022/06/21,312.0,
1,2022/06/22,339.0,
1,2022/06/23,411.0,
1,2022/06/24,340.0,
1,2022/06/25,279.0,
1,2022/06/26,269.0,
1,2022/06/27,296.0,
1,2022/06/28,339.0,
1,2022/06/29,384.0,
1,2022/06/30,350.0,
1,2022/07/01,340.0,
1,2022/07/02,358.0,
1,2022/07/03,369.0,
1,2022/07/04,381.0,
1,2022/07/05,437.0,
1,2022/07/06,425.0,
1,2022/07/07,392.0,
1,2022/07/08,407.0,
1,2022/07/09,402.0,
1,2022/07/10,356.0,
1,2022/07/11,334.0,
1,2022/07/12,376.0,
1,2022/07/13,455.0,
1,2022/07/14,396.0,
1,2022/07/15,351.0,
1,2022/07/16,358.0,
1,2022/07/17,370.0,
1,2022/07/18,345.0,
1,2022/07/19,338.0,
1,2022/07/20,336.0,
1,2022/07/21,316.0,
1,2022/07/22,316.0,
1,2022/07/23,304.0,
1,2022/07/24,294.0,
1,2022/07/25,286.0,
1,2022/07/26,285.0,
1,2022/07/27,288.0,
1,2022/07/28,305.0,
1,2022/07/29,321.0,
1,2022/07/30,314.0,
1,2022/07/31,307.0,
1,2022/08/01,316.0,
1,2022/08/02,344.0,
1,2022/08/03,300.0,
1,2022/08/04,384.0,
1,2022/08/05,333.0,
1,2022/08/06,266.0,
1,2022/08/07,239.0,
1,2022/08/08,255.0,
1,2022/08/09,258.0,
1,2022/08/10,250.0,
1,2022/08/11,254.0,
1,2022/08/12,254.0,
1,2022/08/13,249.0,
1,2022/08/14,236.0,
1,2022/08/15,215.0,
1,2022/08/16,209.0,
1,2022/08/17,211.0,
1,2022/08/18,210.0,
1,2022/08/19,216.0,
1,2022/08/20,228.0,
1,2022/08/21,233.0,
1,2022/08/22,227.0,
1,2022/08/23,235.0,
1,2022/08/24,205.0,
1,2022/08/25,204.0,
1,2022/08/26,207.0,
1,2022/08/27,243.0,
1,2022/08/28,218.0,
1,2022/08/29,176.0,
1,2022/08/30,186.0,
1,2022/08/31,210.0,
1,2022/09/01,222.0,
1,2022/09/02,210.0,
1,2022/09/03,209.0,
1,2022/09/04,207.0,
1,2022/09/05,210.0,
1,2022/09/06,161.0,
1,2022/09/07,145.0,
1,2022/09/08,148.0,
1,2022/09/09,117.0,
1,2022/09/10,106.0,
1,2022/09/11,108.0,
1,2022/09/12,112.0,
1,2022/09/13,111.0,
1,2022/09/14,110.0,
1,2022/09/15,117.0,
1,2022/09/16,122.0,
1,2022/09/17,123.0,
1,2022/09/18,99.1,
1,2022/09/19,87.7,
1,2022/09/20,80.0,
1,2022/09/21,72.5,
1,2022/09/22,69.2,
1,2022/09/23,67.8,
1,2022/09/24,66.3,
1,2022/09/25,64.6,
1,2022/09/26,64.6,
1,2022/09/27,70.2,
1,2022/09/28,77.3,
1,2022/09/29,80.6,
1,2022/09/30,79.2,
1,2022/10/01,76.3,
1,2022/10/02,76.6,
1,2022/10/03,76.7,
1,2022/10/04,80.5,
1,2022/10/05,79.6,
1,2022/10/06,79.1,
1,2022/10/07,72.6,
1,2022/10/08,68.0,
1,2022/10/09,64.8,
1,2022/10/10,62.1,
1,2022/10/11,64.9,
1,2022/10/12,56.0,
1,2022/10/13,50.5,
1,2022/10/14,48.2,
1,2022/10/15,47.2,
1,2022/10/16,45.8,
1,2022/10/17,44.6,
1,2022/10/18,43.7,
1,2022/10/19,42.9,
1,2022/10/20,43.4,
1,2022/10/21,46.1,
1,2022/10/22,42.3,
1,2022/10/23,39.5,
1,2022/10/24,37.8,
1,2022/10/25,37.2,
1,2022/10/26,35.3,
1,2022/10/27,34.1,
1,2022/10/28,35.0,
1,2022/10/29,34.4,
1,2022/10/30,33.5,
1,2022/10/31,35.0,
1,2022/11/01,34.7,
1,2022/11/02,31.9,
1,2022/11/03,26.5,B
1,2022/11/04,25.3,B
1,2022/11/05,24.0,B
1,2022/11/06,18.4,B
1,2022/11/07,12.8,B
1,2022/11/08,14.2,B
1,2022/11/09,16.0,B
1,2022/11/10,18.4,B
1,2022/11/11,20.0,B
1,2022/11/12,21.7,B
1,2022/11/13,22.2,B
1,2022/11/14,21.9,B
1,2022/11/15,21.6,B
1,2022/11/16,21.3,B
1,2022/11/17,20.3,B
1,2022/11/18,19.3,B
1,2022/11/19,19.4,B
1,2022/11/20,19.7,B
1,2022/11/21,20.0,B
1,2022/11/22,20.4,B
1,2022/11/23,20.5,B
1,2022/11/24,20.5,B
1,2022/11/25,20.5,B
1,2022/11/26,20.2,B
1,2022/11/27,19.8,B
1,2022/11/28,19.3,B
1,2022/11/29,18.7,B
1,2022/11/30,18.0,B
1,2022/12/01,17.5,B
1,2022/12/02,17.0,B
1,2022/12/03,16.7,B
1,2022/12/04,16.5,B
1,2022/12/05,16.3,B
1,2022/12/06,16.2,B
1,2022/12/07,16.0,B
1,2022/12/08,15.8,B
1,2022/12/09,15.6,B
1,2022/12/10,15.5,B
1,2022/12/11,15.3,B
1,2022/12/12,15.1,B
1,2022/12/13,15.0,B
1,2022/12/14,14.8,B
1,2022/12/15,14.7,B
1,2022/12/16,14.7,B
1,2022/12/17,14.7,B
1,2022/12/18,14.7,B
1,2022/12/19,14.7,B
1,2022/12/20,14.7,B
1,2022/12/21,14.7,B
1,2022/12/22,14.7,B
1,2022/12/23,14.7,B
1,2022/12/24,14.7,B
1,2022/12/25,14.7,B
1,2022/12/26,14.7,B
1,2022/12/27,14.7,B
1,2022/12/28,14.6,B
1,2022/12/29,14.6,B
1,2022/12/30,14.6,B
1,2022/12/31,14.6,B
1,2023/01/01,14.6,B
1,2023/01/02,14.6,B
1,2023/01/03,14.6,B
1,2023/01/04,14.6,B
1,2023/01/05,14.8,B
1,2023/01/06,15.3,B
1,2023/01/07,15.7,B
1,2023/01/08,15.9,B
1,2023/01/09,15.9,B
1,2023/01/10,15.7,B
1,2023/01/11,15.5,B
1,2023/01/12,15.4,B
1,2023/01/13,15.3,B
1,2023/01/14,15.5,B
1,2023/01/15,15.9,B
1,2023/01/16,16.1,B
1,2023/01/17,16.1,B
1,2023/01/18,15.9,B
1,2023/01/19,15.8,B
1,2023/01/20,15.9,B
1,2023/01/21,15.9,B
1,2023/01/22,15.9,B
1,2023/01/23,16.0,B
1,2023/01/24,15.9,B
1,2023/01/25,15.6,B
1,2023/01/26,15.0,B
1,2023/01/27,14.0,B
1,2023/01/28,12.7,B
1,2023/01/29,11.3,B
1,2023/01/30,11.3,B
1,2023/01/31,11.6,B
1,2023/02/01,11.9,B
1,2023/02/02,12.0,B
1,2023/02/03,12.1,B
1,2023/02/04,12.1,B
1,2023/02/05,12.2,B
1,2023/02/06,12.2,B
1,2023/02/07,12.2,B
1,2023/02/08,12.1,B
1,2023/02/09,12.0,B
1,2023/02/10,11.9,B
1,2023/02/11,11.6,B
1,2023/02/12,11.3,B
1,2023/02/13,10.9,B
1,2023/02/14,10.4,B
1,2023/02/15,10.1,B
1,2023/02/16,9.99,B
1,2023/02/17,10.1,B
1,2023/02/18,10.1,B
1,2023/02/19,10.2,B
1,2023/02/20,10.2,B
1,2023/02/21,10.2,B
1,2023/02/22,10.2,B
1,2023/02/23,10.1,B
1,2023/02/24,10.1,B
1,2023/02/25,10.1,B
1,2023/02/26,10.1,B
1,2023/02/27,10.1,B
1,2023/02/28,10.1,B
1,2023/03/01,10.1,B
1,2023/03/02,10.1,B
1,2023/03/03,10.2,B
1,2023/03/04,10.2,B
1,2023/03/05,10.2,B
1,2023/03/06,10.3,B
1,2023/03/07,10.3,B
1,2023/03/08,10.2,B
1,2023/03/09,10.2,B
1,2023/03/10,10.2,B
1,2023/03/11,10.2,B
1,2023/03/12,10.1,B
1,2023/03/13,10.0,B
1,2023/03/14,9.97,B
1,2023/03/15,9.87,B
1,2023/03/16,9.72,B
1,2023/03/17,9.57,B
1,2023/03/18,9.42,B
1,2023/03/19,9.3,B
1,2023/03/20,9.2,B
1,2023/03/21,9.11,B
1,2023/03/22,9.04,B
1,2023/03/23,9.0,B
1,2023/03/24,8.96,B
1,2023/03/25,8.93,B
1,2023/03/26,8.82,B
1,2023/03/27,8.62,B
1,2023/03/28,8.45,B
1,2023/03/29,8.34,B
1,2023/03/30,8.37,B
1,2023/03/31,8.42,B
1,2023/04/01,8.39,B
1,2023/04/02,8.27,B
1,2023/04/03,8.19,B
1,2023/04/04,8.15,B
1,2023/04/05,8.11,B
1,2023/04/06,8.26,B
1,2023/04/07,8.92,B
1,2023/04/08,9.54,B
1,2023/04/09,10.0,B
1,2023/04/10,10.2,B
1,2023/04/11,10.3,B
1,2023/04/12,10.2,B
1,2023/04/13,10.1,B
1,2023/04/14,10.1,B
1,2023/04/15,10.3,B
1,2023/04/16,11.0,B
1,2023/04/17,13.0,B
1,2023/04/18,11.8,B
1,2023/04/19,11.0,B
1,2023/04/20,12.1,
1,2023/04/21,12.8,
1,2023/04/22,12.4,
1,2023/04/23,12.6,
1,2023/04/24,12.9,
1,2023/04/25,13.6,
1,2023/04/26,13.9,
1,2023/04/27,14.3,
1,2023/04/28,15.1,
1,2023/04/29,18.7,
1,2023/04/30,22.1,
1,2023/05/01,27.8,
1,2023/05/02,40.6,
1,2023/05/03,68.2,
1,2023/05/04,109.0,
1,2023/05/05,162.0,
1,2023/05/06,197.0,
1,2023/05/07,172.0,
1,2023/05/08,152.0,
1,2023/05/09,127.0,
1,2023/05/10,121.0,
1,2023/05/11,120.0,
1,2023/05/12,127.0,
1,2023/05/13,150.0,
1,2023/05/14,182.0,
1,2023/05/15,232.0,
1,2023/05/16,267.0,
1,2023/05/17,282.0,
1,2023/05/18,261.0,
1,2023/05/19,276.0,
1,2023/05/20,306.0,
1,2023/05/21,304.0,
1,2023/05/22,298.0,
1,2023/05/23,316.0,
1,2023/05/24,263.0,
1,2023/05/25,217.0,
1,2023/05/26,195.0,
1,2023/05/27,195.0,
1,2023/05/28,204.0,
1,2023/05/29,207.0,
1,2023/05/30,204.0,
1,2023/05/31,197.0,
1,2023/06/01,181.0,
1,2023/06/02,167.0,
