LOCAL_DATE3,DIRECTION_MAX_GUST3,SPEED_MAX_GUST3,COOLING_DEGREE_DAYS3,HEATING_DEGREE_DAYS3,MAX_REL_HUMIDITY3,MIN_REL_HUMIDITY3,TOTAL_PRECIPITATION3,TOTAL_RAIN3,TOTAL_SNOW3,SNOW_ON_GROUND3,MAX_TEMPERATURE3,MEAN_TEMPERATURE3,MIN_TEMPERATURE3
4/30/1978,0,0,0,12.5,,,0,0,0,0,16.4,5.5,-5.5
5/1/1978,21,33,0,10.1,,,4.2,4.2,0,0,14,7.9,1.8
5/2/1978,28,37,0,12.7,,,1.4,1.4,0,0,9.5,5.3,1.1
5/3/1978,24,31,0,15.1,,,0,0,0,0,8.9,2.9,-3.2
5/4/1978,0,0,0,16.5,,,0,0,0,0,9.1,1.5,-6.1
5/5/1978,0,0,0,15.3,,,0,0,0,0,11.7,2.7,-6.4
5/6/1978,0,0,0,12.6,,,0,0,0,0,15.1,5.4,-4.3
5/7/1978,0,0,0,12.5,,,0,0,0,0,16.7,5.5,-5.7
5/8/1978,0,0,0,6.1,,,2,2,0,0,17.8,11.9,6
5/9/1978,0,0,0,13.8,,,0,0,0,0,12.6,4.2,-4.2
5/10/1978,0,0,0,13.1,,,0,0,0,0,13.4,4.9,-3.6
5/11/1978,0,0,0,11.5,,,1.6,1.6,0,0,11.3,6.5,1.6
5/12/1978,0,0,0,11.1,,,0,0,0,0,13,6.9,0.8
5/13/1978,0,0,0,15,,,0.6,0.6,0,0,10.7,3,-4.8
5/14/1978,0,0,0,11.3,,,4.6,4.6,0,0,12.4,6.7,1
5/15/1978,0,0,0,10.3,,,0.4,0.4,0,0,13.1,7.7,2.3
5/16/1978,0,0,0,9.8,,,0,0,0,0,14.6,8.2,1.7
5/17/1978,27,33,0,7.9,,,0.2,0.2,0,0,14.9,10.1,5.2
5/18/1978,0,0,0,9.6,,,0,0,0,0,18.6,8.4,-1.9
5/19/1978,0,0,0,7.3,,,0,0,0,0,21.9,10.7,-0.5
5/20/1978,0,0,0,8.6,,,5,5,0,0,13,9.4,5.8
5/21/1978,0,0,0,9.1,,,0.2,0.2,0,0,13.3,8.9,4.4
5/22/1978,0,0,0,13.8,,,6.2,6.2,0,0,6,4.2,2.4
5/23/1978,0,0,0,11.9,,,0,0,0,0,11,6.1,1.1
5/24/1978,0,0,0,11.6,,,0,0,0,0,13.8,6.4,-1
5/25/1978,0,0,0,10.3,,,0,0,0,0,16.2,7.7,-0.9
5/26/1978,20,41,0,8.9,,,0,0,0,0,17.5,9.1,0.6
5/27/1978,19,70,0,6.6,,,2.4,2.4,0,0,17.2,11.4,5.6
5/28/1978,36,33,0,10.9,,,1.2,1.2,0,0,11.1,7.1,3
5/29/1978,0,0,0,9.9,,,1.8,1.8,0,0,14.6,8.1,1.6
5/30/1978,0,0,0,9.3,,,0,0,0,0,19.1,8.7,-1.8
5/31/1978,0,0,0,6.3,,,0,0,0,0,23.6,11.7,-0.2
6/1/1978,0,0,0,3.3,,,0,0,0,0,27.6,14.7,1.7
6/2/1978,0,0,0,2.4,,,0,0,0,0,28.8,15.6,2.4
6/3/1978,0,0,0.3,0,,,0,0,0,0,31.7,18.3,4.8
6/4/1978,0,0,0,1.1,,,0,0,0,0,28.6,16.9,5.1
6/5/1978,1,37,0,2.5,,,0,0,0,0,20,15.5,11
6/6/1978,0,0,0,5.5,,,0,0,0,0,21.7,12.5,3.3
6/7/1978,30,41,0,3.5,,,0,0,0,0,26.7,14.5,2.3
6/8/1978,0,0,0,3.2,,,0,0,0,0,18.7,14.8,10.9
6/9/1978,0,0,0,8.3,,,0.2,0.2,0,0,19.1,9.7,0.3
6/10/1978,0,0,0,10,,,6,6,0,0,13.2,8,2.7
6/11/1978,0,0,0,6.6,,,8,8,0,0,17.1,11.4,5.7
6/12/1978,23,35,0,5.5,,,0.6,0.6,0,0,19.7,12.5,5.2
6/13/1978,0,0,0,7.4,,,0.6,0.6,0,0,14.4,10.6,6.8
6/14/1978,0,0,0,7.5,,,1.2,1.2,0,0,13.3,10.5,7.7
6/15/1978,0,0,0,1.1,,,0.2,0.2,0,0,24,16.9,9.7
6/16/1978,0,0,0,2,,,0,0,0,0,25.2,16,6.8
6/17/1978,2,59,0,6.5,,,0.2,0.2,0,0,19,11.5,4
6/18/1978,0,0,0,9,,,0,0,0,0,17.6,9,0.3
6/19/1978,0,0,0,1.8,,,0,0,0,0,23.4,16.2,8.9
6/20/1978,0,0,0,4.2,,,0,0,0,0,23.1,13.8,4.4
6/21/1978,0,0,0,5.5,,,13.8,13.8,0,0,17,12.5,8
6/22/1978,0,0,0,4.5,,,0,0,0,0,18,13.5,9
6/23/1978,0,0,0,5.6,,,0,0,0,0,22.2,12.4,2.5
6/24/1978,0,0,0,1.6,,,0,0,0,0,21.1,16.4,11.7
6/25/1978,0,0,0,5.5,,,0,0,0,0,20.7,12.5,4.2
6/26/1978,32,41,0,3.6,,,0,0,0,0,24.9,14.4,3.9
6/27/1978,0,0,0,0.6,,,0,0,0,0,23.9,17.4,10.8
6/28/1978,0,0,0,1.7,,,0,0,0,0,26.9,16.3,5.6
6/29/1978,0,0,0,0.6,,,0,0,0,0,30.3,17.4,4.5
6/30/1978,29,37,0.8,0,,,0,0,0,0,23.5,18.8,14
7/1/1978,0,0,0,3.5,,,0,0,0,0,22.9,14.5,6.1
7/2/1978,0,0,0,4.1,,,0,0,0,0,24.9,13.9,2.8
7/3/1978,0,0,0,0.6,,,0,0,0,0,27.4,17.4,7.3
7/4/1978,0,0,0,1.6,,,0,0,0,0,26.5,16.4,6.2
7/5/1978,7,37,0.8,0,,,0,0,0,0,29.5,18.8,8
7/6/1978,1,39,0,0.2,,,13,13,0,0,22.7,17.8,12.8
7/7/1978,0,0,0,5.4,,,2.4,2.4,0,0,16.1,12.6,9
7/8/1978,0,0,0,6.1,,,0,0,0,0,20.2,11.9,3.5
7/9/1978,1,31,0,3,,,4.8,4.8,0,0,17,15,13
7/10/1978,0,0,0,5.5,,,8.2,8.2,0,0,14.3,12.5,10.6
7/11/1978,0,0,0.6,0,,,0,0,0,0,25.3,18.6,11.9
7/12/1978,0,0,0,1.5,,,0.5,0.5,0,0,23.4,16.5,9.6
7/13/1978,0,0,1.5,0,,,0,0,0,0,26,19.5,12.9
7/14/1978,0,0,0,2.1,,,0,0,0,0,23,15.9,8.8
7/15/1978,20,37,0,0,,,0,0,0,0,22.8,18,13.2
7/16/1978,0,0,0,2.7,,,0.2,0.2,0,0,19.4,15.3,11.2
7/17/1978,0,0,0,5.5,,,0,0,0,0,20.8,12.5,4.2
7/18/1978,0,0,0,4.7,,,0,0,0,0,23.1,13.3,3.4
7/19/1978,0,0,0,3.4,,,0,0,0,0,24.9,14.6,4.3
7/20/1978,0,0,0.4,0,,,0.4,0.4,0,0,28.4,18.4,8.3
7/21/1978,0,0,0.7,0,,,0,0,0,0,28.5,18.7,8.9
7/22/1978,0,0,2.7,0,,,0,0,0,0,29.7,20.7,11.7
7/23/1978,0,0,0,2.4,,,0,0,0,0,22.7,15.6,8.5
7/24/1978,0,0,0,2,,,0,0,0,0,25.6,16,6.4
7/25/1978,0,0,0,1.4,,,0,0,0,0,27.9,16.6,5.2
7/26/1978,0,0,0.8,0,,,0,0,0,0,30.1,18.8,7.4
7/27/1978,35,41,0.7,0,,,0,0,0,0,25.4,18.7,12
7/28/1978,0,0,0,1.3,,,0,0,0,0,22.7,16.7,10.7
7/29/1978,0,0,0,4.7,,,0,0,0,0,22.8,13.3,3.7
7/30/1978,0,0,0,3.3,,,0,0,0,0,25.6,14.7,3.7
7/31/1978,0,0,0,1.2,,,0,0,0,0,28,16.8,5.5
8/1/1978,6,35,0,0.9,,,0,0,0,0,21.5,17.1,12.6
8/2/1978,0,0,0,3.4,,,0,0,0,0,27.6,14.6,1.5
8/3/1978,0,0,0,0.2,,,0,0,0,0,31,17.8,4.5
8/4/1978,18,44,1.3,0,,,0.4,0.4,0,0,30.8,19.3,7.8
8/5/1978,,,0,1.7,,,0.6,0.6,0,0,21.1,16.3,11.4
8/6/1978,0,0,0,4.7,,,5.8,5.8,0,0,16,13.3,10.6
8/7/1978,0,0,0,1.5,,,0.2,0.2,0,0,21.9,16.5,11
8/8/1978,0,0,1.1,0,,,0,0,0,0,28.6,19.1,9.6
8/9/1978,0,0,1.7,0,,,0,0,0,0,28.4,19.7,11
8/10/1978,0,0,0,2.6,,,1.6,1.6,0,0,18.1,15.4,12.7
8/11/1978,0,0,0,2.7,,,0,0,0,0,20,15.3,10.6
8/12/1978,0,0,0,6.4,,,1.2,1.2,0,0,15.6,11.6,7.6
8/13/1978,0,0,0,5.9,,,1.2,1.2,0,0,20,12.1,4.2
8/14/1978,0,0,0,3.6,,,15.8,15.8,0,0,19,14.4,9.8
8/15/1978,0,0,0,7.9,,,7.4,7.4,0,0,14.4,10.1,5.7
8/16/1978,0,0,0,6.2,,,6,6,0,0,16.5,11.8,7
8/17/1978,0,0,0,7.3,,,1.4,1.4,0,0,17.3,10.7,4
8/18/1978,0,0,0,6,,,0.2,0.2,0,0,16.9,12,7
8/19/1978,0,0,0,8.7,,,0,0,0,0,15.1,9.3,3.4
8/20/1978,0,0,0,10.9,,,0,0,0,0,16.6,7.1,-2.4
8/21/1978,0,0,0,8.9,,,1,1,0,0,12.3,9.1,5.8
8/22/1978,0,0,0,6.6,,,0,0,0,0,18.1,11.4,4.6
8/23/1978,0,0,0,6.1,,,15.6,15.6,0,0,17.3,11.9,6.5
8/24/1978,0,0,0,9,,,1.8,1.8,0,0,13.8,9,4.2
8/25/1978,0,0,0,6.9,,,13,13,0,0,13.2,11.1,9
8/26/1978,0,0,0,6.3,,,1.4,1.4,0,0,15.6,11.7,7.8
8/27/1978,0,0,0,7.2,,,1.4,1.4,0,0,17.2,10.8,4.4
8/28/1978,0,0,0,5.9,,,0,0,0,0,20.8,12.1,3.4
8/29/1978,0,0,0,5.9,,,0,0,0,0,22.1,12.1,2.1
8/30/1978,0,0,0,2.7,,,0,0,0,0,21.5,15.3,9
8/31/1978,0,0,0,7.2,,,10.6,10.6,0,0,17.1,10.8,4.5
9/1/1978,0,0,0,5.4,,,3.2,3.2,0,0,16.2,12.6,9
9/2/1978,0,0,0,6.6,,,4,4,0,0,18.6,11.4,4.2
9/3/1978,0,0,0,7,,,1.8,1.8,0,0,14.2,11,7.8
9/4/1978,0,0,0,9.1,,,0,0,0,0,14.4,8.9,3.3
9/5/1978,0,0,0,8.7,,,0,0,0,0,15.8,9.3,2.8
9/6/1978,0,0,0,10.4,,,2.8,2.8,0,0,15.3,7.6,-0.1
9/7/1978,0,0,0,8.3,,,8.2,8.2,0,0,11.6,9.7,7.7
9/8/1978,0,0,0,7.3,,,0,0,0,0,15.4,10.7,6
9/9/1978,0,0,0,10,,,0.4,0.4,0,0,13.6,8,2.3
9/10/1978,0,0,0,6.8,,,18.4,18.4,0,0,14.8,11.2,7.5
9/11/1978,0,0,0,7.2,,,3.2,3.2,0,0,13.6,10.8,8
9/12/1978,0,0,0,6,,,0,0,0,0,17.9,12,6
9/13/1978,0,0,0,9.7,,,0,0,0,0,14.9,8.3,1.7
9/14/1978,0,0,0,9.3,,,2.6,2.6,0,0,13.9,8.7,3.5
9/15/1978,25,33,0,8.9,,,0.4,0.4,0,0,12.3,9.1,5.8
9/16/1978,0,0,0,11,,,0,0,0,0,13.5,7,0.5
9/17/1978,0,0,0,13.9,,,0.8,0.8,0,0,11.2,4.1,-3.1
9/18/1978,0,0,0,11.2,,,0,0,0,0,15.1,6.8,-1.6
9/19/1978,0,0,0,12,,,0,0,0,0,11.5,6,0.4
9/20/1978,0,0,0,9.7,,,1.6,1.6,0,0,11.9,8.3,4.7
9/21/1978,0,0,0,10.3,,,3.6,3.6,0,0,11.3,7.7,4
9/22/1978,0,0,0,11.8,,,0,0,0,0,10.5,6.2,1.8
9/23/1978,0,0,0,12.7,,,5.2,5.2,0,0,9.6,5.3,1
9/24/1978,0,0,0,13.5,,,0,0,0,0,10.5,4.5,-1.5
9/25/1978,0,0,0,10.5,,,0,0,0,0,14,7.5,1
9/26/1978,0,0,0,14.4,,,0,0,0,0,11.3,3.6,-4.2
9/27/1978,0,0,0,8.7,,,0,0,0,0,16.4,9.3,2.1
9/28/1978,0,0,0,11.6,,,1.8,1.8,0,0,11.7,6.4,1.1
9/29/1978,18,44,0,6.5,,,0,0,0,0,15.3,11.5,7.7
9/30/1978,0,0,0,7.6,,,14.4,14.4,0,0,13.6,10.4,7.2
10/1/1978,0,0,0,8.3,,,0.2,0.2,0,0,14.3,9.7,5
10/2/1978,0,0,0,13.9,,,7.6,7.6,0,0,9.3,4.1,-1.2
10/3/1978,0,0,0,10.4,,,0,0,0,0,13.2,7.6,2
10/4/1978,0,0,0,13,,,0,0,0,0,13,5,-3
10/5/1978,0,0,0,9.7,,,0,0,0,0,14.8,8.3,1.8
10/6/1978,0,0,0,7.9,,,0,0,0,0,17.5,10.1,2.6
10/7/1978,0,0,0,7.2,,,0,0,0,0,17.4,10.8,4.2
10/8/1978,0,0,0,7.7,,,0,0,0,0,16.8,10.3,3.8
10/9/1978,25,37,0,6.5,,,0,0,0,0,15,11.5,8
10/10/1978,20,48,0,10.7,,,1.2,1.2,0,0,9,7.3,5.5
10/11/1978,31,35,0,11,,,0,0,0,0,10.2,7,3.7
10/12/1978,0,0,0,15,,,0,0,0,0,9.3,3,-3.3
10/13/1978,0,0,0,15.2,,,6,5.6,0.4,0,6,2.8,-0.4
10/14/1978,0,0,0,9.2,,,0,0,0,0,12.2,8.8,5.3
10/15/1978,0,0,0,9.8,,,0,0,0,0,12,8.2,4.4
10/16/1978,0,0,0,13.8,,,0.2,0.2,0,0,10.1,4.2,-1.8
10/17/1978,0,0,0,9,,,0.2,0.2,0,0,13.2,9,4.8
10/18/1978,0,0,0,4.5,,,0,0,0,0,17,13.5,9.9
10/19/1978,20,41,0,7.6,,,0,0,0,0,14.8,10.4,6
10/20/1978,0,0,0,16.6,,,0,0,0,0,7.7,1.4,-4.9
10/21/1978,0,0,0,17.2,,,0,0,0,0,7.9,0.8,-6.4
10/22/1978,0,0,0,18.1,,,25,0,25,0,1.8,-0.1,-2
10/23/1978,13,43,0,15.6,,,3.8,3.8,0,8,6.8,2.4,-2
10/24/1978,0,0,0,18.9,,,2.2,0,2.4,3,3.1,-0.9,-4.9
10/25/1978,0,0,0,16.4,,,0.8,0,0.8,6,4.2,1.6,-1
10/26/1978,0,0,0,16.2,,,0,0,0,2,7.6,1.8,-4
10/27/1978,0,0,0,18.8,,,0,0,0,0,5.7,-0.8,-7.3
10/28/1978,0,0,0,20.7,,,0,0,0,0,1.6,-2.7,-7
10/29/1978,0,0,0,22.6,,,0,0,0,0,-1,-4.6,-8.2
10/30/1978,17,44,0,15.9,,,0,0,0,0,6.2,2.1,-2
10/31/1978,16,48,0,12.4,,,6.8,6.8,0,0,7.2,5.6,4
11/1/1978,18,48,0,8.8,,,6.6,6.6,0,0,13.3,9.2,5
11/2/1978,21,41,0,11.5,,,0,0,0,0,12,6.5,1
11/3/1978,0,0,0,18,,,0.6,0,1,0,3.1,0,-3.1
11/4/1978,0,0,0,18.5,,,0.8,0,1.8,3,2.2,-0.5,-3.1
11/5/1978,0,0,0,18.9,,,4,0,4.6,2,1,-0.9,-2.7
11/6/1978,0,0,0,15.5,,,1.8,1.8,0,4,4,2.5,1
11/7/1978,17,39,0,15.1,,,0.4,0.4,0,0,5.7,2.9,0
11/8/1978,0,0,0,20.9,,,0.4,0,0.4,0,0.8,-2.9,-6.5
11/9/1978,4,50,0,26.7,,,0,0,0,0,-3.4,-8.7,-14
11/10/1978,0,0,0,29.9,,,0,0,0,0,-8.4,-11.9,-15.4
11/11/1978,0,0,0,27.9,,,1.6,0,2.2,0,-8,-9.9,-11.7
11/12/1978,0,0,0,24.7,,,0,0,0,2,-3.3,-6.7,-10
11/13/1978,0,0,0,28.6,,,0,0,0,2,-7.1,-10.6,-14
11/14/1978,0,0,0,24,,,5.2,0,6.2,1,-4,-6,-8
11/15/1978,0,0,0,24.6,,,12.4,0,12.4,7,-2.1,-6.6,-11
11/16/1978,0,0,0,33.4,,,4.6,0,5.4,21,-11,-15.4,-19.7
11/17/1978,2,41,0,38.8,,,1.2,0,1.8,23,-15.6,-20.8,-26
11/18/1978,0,0,0,39.8,,,0,0,0,19,-15,-21.8,-28.6
11/19/1978,0,0,0,31.4,,,0,0,0,19,-11.4,-13.4,-15.3
11/20/1978,0,0,0,35,,,0.2,0,0.6,19,-12,-17,-22
11/21/1978,0,0,0,39,,,0,0,0,18,-12.2,-21,-29.7
11/22/1978,0,0,0,32.8,,,2.8,0,3.4,17,-12,-14.8,-17.5
11/23/1978,0,0,0,25.5,,,0,0,0,19,-3,-7.5,-12
11/24/1978,0,0,0,19.9,,,5.2,0,5.6,19,-0.8,-1.9,-3
11/25/1978,0,0,0,17.9,,,0.4,0,0.4,23,1.1,0.1,-1
11/26/1978,0,0,0,18.8,,,0,0,0,22,0,-0.8,-1.5
11/27/1978,0,0,0,17.7,,,4,0,4,22,1,0.3,-0.4
11/28/1978,0,0,0,18.5,,,0,0,0,26,3.1,-0.5,-4
11/29/1978,0,0,0,24.2,,,0,0,0,26,-3.8,-6.2,-8.5
11/30/1978,0,0,0,24.7,,,5.4,0,6,30,-1.3,-6.7,-12.1
12/1/1978,0,0,0,25.7,,,0,0,0,31,-5.3,-7.7,-10
12/2/1978,0,0,0,22.5,,,2.8,0,3,31,-2,-4.5,-7
12/3/1978,26,44,0,18.8,,,0.2,0,0.4,31,2.4,-0.8,-4
12/4/1978,31,46,0,26.7,,,0,0,0,30,-0.3,-8.7,-17
12/5/1978,0,0,0,36.7,,,0,0,0,30,-11.7,-18.7,-25.7
12/6/1978,0,0,0,41.6,,,0,0,0,29,-19.1,-23.6,-28
12/7/1978,0,0,0,34,,,7.6,0,9.2,29,-10,-16,-22
12/8/1978,0,0,0,25,,,4.2,0,5.8,38,-4,-7,-10
12/9/1978,0,0,0,20.3,,,0.8,0,1.4,41,-0.5,-2.3,-4
12/10/1978,0,0,0,22.7,,,2,0,2,39,-1,-4.7,-8.3
12/11/1978,0,0,0,26.5,,,5.6,0,6.2,44,-4.9,-8.5,-12
12/12/1978,0,0,0,28.2,,,0,0,0,43,-4.4,-10.2,-15.9
12/13/1978,0,0,0,21.4,,,0,0,0,41,-1.7,-3.4,-5
12/14/1978,0,0,0,19.6,,,0,0,0,40,0.3,-1.6,-3.5
12/15/1978,0,0,0,21.3,,,2,0,2,38,-1,-3.3,-5.5
12/16/1978,9,44,0,23.5,,,0,0,0,37,-3.8,-5.5,-7.2
12/17/1978,3,52,0,31,,,0.6,0,0.6,35,-6,-13,-20
12/18/1978,0,0,0,38.1,,,0,0,0,35,-16.3,-20.1,-23.8
12/19/1978,0,0,0,29.5,,,8.2,0,10,35,-6,-11.5,-17
12/20/1978,28,50,0,21.6,,,1.6,0,2.6,45,-1.2,-3.6,-6
12/21/1978,0,0,0,23.8,,,9.2,0,9.2,46,-3,-5.8,-8.5
12/22/1978,0,0,0,27.3,,,6.4,0,6.6,58,-4.3,-9.3,-14.2
12/23/1978,0,0,0,25.1,,,4.8,0,5.5,62,-2.2,-7.1,-12
12/24/1978,0,0,0,25.1,,,0,0,0,60,-2.2,-7.1,-12
12/25/1978,0,0,0,32.5,,,0.4,0,0.4,60,-8,-14.5,-21
12/26/1978,0,0,0,31.2,,,3.2,0,3.4,61,-8.3,-13.2,-18
12/27/1978,0,0,0,38.4,,,0,0,0,62,-16.2,-20.4,-24.6
12/28/1978,0,0,0,43.9,,,0,0,0,58,-22.7,-25.9,-29
12/29/1978,0,0,0,52.1,,,0,0,0,57,-28.8,-34.1,-39.4
12/30/1978,0,0,0,52.9,,,0,0,0,57,-28.9,-34.9,-40.9
12/31/1978,0,0,0,57,,,0,0,0,57,-33.7,-39,-44.3
1/1/1979,0,0,0,53,,,4.2,0,7.8,56,-28,-35,-42
1/2/1979,0,0,0,49.2,,,0,0,0,64,-24.2,-31.2,-38.1
1/3/1979,0,0,0,42.9,,,0,0,0,64,-21.8,-24.9,-28
1/4/1979,0,0,0,47.9,,,0,0,0,61,-24.4,-29.9,-35.3
1/5/1979,0,0,0,51,,,0,0,0,60,-26.2,-33,-39.7
1/6/1979,0,0,0,49.8,,,0,0,0,60,-26,-31.8,-37.6
1/7/1979,0,0,0,50.2,,,0,0,0,60,-26.2,-32.2,-38.2
1/8/1979,0,0,0,47.3,,,0,0,0,59,-21.3,-29.3,-37.2
1/9/1979,0,0,0,42.9,,,0,0,0,59,-18.8,-24.9,-31
1/10/1979,0,0,0,46.7,,,0,0,0,59,-22.2,-28.7,-35.2
1/11/1979,0,0,0,43.9,,,0,0,0,58,-22.3,-25.9,-29.5
1/12/1979,0,0,0,42,,,0,0,0,58,-21,-24,-27
1/13/1979,0,0,0,49,,,0,0,0,58,-24.9,-31,-37
1/14/1979,0,0,0,54.1,,,0,0,0,58,-28,-36.1,-44.2
1/15/1979,0,0,0,52.2,,,1.4,0,1.6,58,-24,-34.2,-44.3
1/16/1979,0,0,0,36,,,2.8,0,3,60,-12,-18,-24
1/17/1979,0,0,0,25.4,,,2.2,0,2.4,61,-2.8,-7.4,-12
1/18/1979,0,0,0,22.5,,,9.4,0,10.6,62,-2.9,-4.5,-6
1/19/1979,0,0,0,24.4,,,1.4,0,1.4,72,-1.5,-6.4,-11.2
1/20/1979,0,0,0,27.1,,,12.8,0,14,72,-6.8,-9.1,-11.4
1/21/1979,0,0,0,30.6,,,0.6,0,1,84,-8,-12.6,-17.2
1/22/1979,0,0,0,26,,,5.2,0,7.8,82,-4,-8,-12
1/23/1979,0,0,0,19.6,,,0,0,0,84,1.1,-1.6,-4.2
1/24/1979,0,0,0,26.9,,,0,0,0,82,-2,-8.9,-15.8
1/25/1979,0,0,0,30,,,0,0,0,80,-8.4,-12,-15.5
1/26/1979,0,0,0,25.6,,,3.6,0,5.6,81,-5.2,-7.6,-10
1/27/1979,0,0,0,25,,,0,0,0,84,-6,-7,-8
1/28/1979,0,0,0,26.2,,,0,0,0,84,-7,-8.2,-9.3
1/29/1979,0,0,0,29.4,,,0,0,0,82,-6.4,-11.4,-16.3
1/30/1979,0,0,0,35.4,,,0.8,0,1.6,82,-9.7,-17.4,-25
1/31/1979,0,0,0,42,,,0,0,0,83,-17.5,-24,-30.4
2/1/1979,0,0,0,36.8,,,0.4,0,0.8,82,-13.2,-18.8,-24.3
2/2/1979,0,0,0,29.7,,,7.6,0,10.6,83,-8,-11.7,-15.3
2/3/1979,0,0,0,28.6,,,0,0,0,88,-6,-10.6,-15.2
2/4/1979,0,0,0,28.2,,,28.2,0,29.6,91,-4.4,-10.2,-16
2/5/1979,0,0,0,36.4,,,8.6,0,8.6,111,-16,-18.4,-20.8
2/6/1979,0,0,0,34.5,,,9.2,0,11.2,112,-12.3,-16.5,-20.6
2/7/1979,0,0,0,40.6,,,5.2,0,6,122,-19,-22.6,-26.2
2/8/1979,36,44,0,41.3,,,4.6,0,6.6,118,-21.6,-23.3,-25
2/9/1979,2,43,0,41.4,,,5.4,0,6.6,120,-21.2,-23.4,-25.6
2/10/1979,36,43,0,41.1,,,0.2,0,0.2,121,-21.2,-23.1,-24.9
2/11/1979,0,0,0,40.6,,,0.8,0,1,118,-20.3,-22.6,-24.9
2/12/1979,4,56,0,41.7,,,2,0,2.8,114,-22.4,-23.7,-25
2/13/1979,5,78,0,46.5,,,10.4,0,13,116,-25,-28.5,-32
2/14/1979,0,0,0,51.6,,,0.6,0,0.8,117,-24.6,-33.6,-42.6
2/15/1979,1,44,0,40.6,,,0,0,0,116,-19.2,-22.6,-26
2/16/1979,0,0,0,37.5,,,1.2,0,4.2,116,-16.9,-19.5,-22
2/17/1979,0,0,0,33.5,,,3.2,0,4.4,118,-13,-15.5,-18
2/18/1979,0,0,0,25.1,,,6.4,0,8,127,-0.1,-7.1,-14
2/19/1979,0,0,0,29.8,,,0,0,0,127,-6.3,-11.8,-17.3
2/20/1979,0,0,0,30.2,,,0.8,0,1.4,123,-4.9,-12.2,-19.5
2/21/1979,3,33,0,34.1,,,0.2,0,0.4,123,-14.1,-16.1,-18
2/22/1979,0,0,0,39.2,,,0,0,0,121,-17.3,-21.2,-25
2/23/1979,0,0,0,39,,,0.2,0,0.2,121,-14,-21,-27.9
2/24/1979,0,0,0,35.4,,,0.8,0,1,120,-15,-17.4,-19.8
2/25/1979,0,0,0,31.2,,,10,0,11.8,122,-10.3,-13.2,-16
2/26/1979,0,0,0,31.2,,,2,0,2.6,128,-10.7,-13.2,-15.6
2/27/1979,0,0,0,34,,,4.6,0,5.4,125,-11,-16,-21
2/28/1979,0,0,0,36,,,0.2,0,0.2,125,-9.2,-18,-26.7
3/1/1979,0,0,0,28.8,,,2,0,3.6,123,-6.2,-10.8,-15.4
3/2/1979,0,0,0,24,,,5.4,0,8.6,127,-1,-6,-11
3/3/1979,17,33,0,18.7,,,5.8,0,6.8,135,0,-0.7,-1.3
3/4/1979,0,0,0,16.5,,,1,0.6,0.4,129,3,1.5,0
3/5/1979,0,0,0,14.6,,,3.6,3.6,0,120,5.9,3.4,0.9
3/6/1979,0,0,0,13.7,,,4.4,4.4,0,114,6.5,4.3,2
3/7/1979,16,39,0,16.1,,,0,0,0,104,5.8,1.9,-2
3/8/1979,0,0,0,21.6,,,0,0,0,99,3.6,-3.6,-10.7
3/9/1979,0,0,0,19.3,,,0,0,0,99,6.6,-1.3,-9.2
3/10/1979,0,0,0,11.9,,,0,0,0,97,12,6.1,0.2
3/11/1979,0,0,0,15,,,0,0,0,92,7.6,3,-1.7
3/12/1979,0,0,0,15.8,,,0,0,0,89,6.6,2.2,-2.3
3/13/1979,0,0,0,14.9,,,0,0,0,89,8.6,3.1,-2.4
3/14/1979,0,0,0,15.5,,,0,0,0,86,12.1,2.5,-7.1
3/15/1979,0,0,0,14.6,,,0,0,0,82,6.7,3.4,0
3/16/1979,0,0,0,15.9,,,0,0,0,80,6.3,2.1,-2.2
3/17/1979,0,0,0,18.1,,,0,0,0,78,4.8,-0.1,-5
3/18/1979,0,0,0,19.2,,,0,0,0,75,7.6,-1.2,-10
3/19/1979,0,0,0,16.7,,,0,0,0,73,11,1.3,-8.5
3/20/1979,0,0,0,16.2,,,0,0,0,72,12.6,1.8,-9
3/21/1979,0,0,0,14.3,,,0,0,0,71,10.4,3.7,-3
3/22/1979,0,0,0,14.7,,,0,0,0,65,15.1,3.3,-8.6
3/23/1979,0,0,0,13.4,,,0,0,0,62,14.8,4.6,-5.6
3/24/1979,26,39,0,18,,,0,0,0,56,9,0,-9
3/25/1979,5,41,0,24.4,,,0,0,0,54,1.1,-6.4,-13.9
3/26/1979,5,37,0,22.1,,,0,0,0,54,0.8,-4.1,-9
3/27/1979,0,0,0,26.3,,,0,0,0,54,0.6,-8.3,-17.2
3/28/1979,0,0,0,21.3,,,0,0,0,54,0,-3.3,-6.5
3/29/1979,0,0,0,24.4,,,0,0,0,54,-2.3,-6.4,-10.4
3/30/1979,0,0,0,25.1,,,0,0,0,54,-0.8,-7.1,-13.3
3/31/1979,0,0,0,27.6,,,0,0,0,54,-0.5,-9.6,-18.7
4/1/1979,0,0,0,25.6,,,0,0,0,54,0.6,-7.6,-15.8
4/2/1979,0,0,0,23.8,,,0,0,0,54,0.7,-5.8,-12.3
4/3/1979,0,0,0,24,,,0,0,0,53,0.8,-6,-12.7
4/4/1979,0,0,0,22.4,,,2,0,2,53,1.4,-4.4,-10.2
4/5/1979,0,0,0,16.9,,,0.7,0.7,0,55,4.2,1.1,-2
4/6/1979,0,0,0,15.4,,,0,0,0,52,5.2,2.6,0
